	Kingdom	Phylum	Class	Order	Family	Genus
asv4587	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uncl
asv4588	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uncl
asv4589	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_uncl
asv4590	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_clade_uncl	SAR11_clade_uncl
asv4591	Bacteria	NB1-j	NB1-j_uncl	NB1-j_uncl	NB1-j_uncl	NB1-j_uncl
asv4592	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriia_uncl	Cyanobacteriia_uncl	Cyanobacteriia_uncl
asv4593	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
asv4594	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
asv4595	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae_uncl
asv4596	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_uncl
asv4597	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128
asv4598	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv4599	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4600	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
asv4601	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
asv4602	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiales_uncl	Chlamydiales_uncl
asv4603	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae_uncl
asv4604	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
asv4605	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group
asv4606	Bacteria	Margulisbacteria	Margulisbacteria_uncl	Margulisbacteria_uncl	Margulisbacteria_uncl	Margulisbacteria_uncl
asv4607	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
asv4608	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv4609	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv4610	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uncl
asv4611	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia
asv4612	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4613	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv4614	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae_uncl
asv4615	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4616	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
asv4617	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116_clade	OCS116_clade_uncl
asv4618	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4619	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group
asv4620	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Leisingera
asv4621	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadales_uncl	Alteromonadales_uncl
asv4622	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
asv4623	Bacteria	Planctomycetota	OM190	OM190_uncl	OM190_uncl	OM190_uncl
asv4624	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens
asv4625	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4626	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4627	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv4628	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl
asv4629	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Coraliomargarita
asv4630	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrellaceae_uncl
asv4631	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4632	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4633	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4634	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4635	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4636	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4637	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4638	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4639	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4640	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4641	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4642	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4643	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4644	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4645	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4646	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_uncl
asv4647	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4648	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwelliaceae_uncl
asv4649	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv4650	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uncl	Defluviicoccales_uncl
asv4651	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
asv4652	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
asv4653	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
asv4654	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl
asv4655	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	Cm1-21
asv4656	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl
asv4657	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae_uncl
asv4658	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv4659	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv4660	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade_uncl	KI89A_clade_uncl
asv4661	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Cyanobacteriales_uncl	Cyanobacteriales_uncl
asv4662	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv4663	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl
asv4664	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	OM182_clade_uncl	OM182_clade_uncl
asv4665	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19_uncl	PB19_uncl
asv4666	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv4667	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_uncl
asv4668	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae_uncl
asv4669	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
asv4670	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv4671	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv4672	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4673	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	Parvibaculaceae_uncl
asv4674	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl
asv4675	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4676	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
asv4677	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
asv4678	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uncl	Defluviicoccales_uncl
asv4679	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uncl
asv4680	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
asv4681	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiales_uncl	Burkholderiales_uncl
asv4682	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	Thioglobaceae_uncl
asv4683	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacter
asv4684	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv4685	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae1	Alcanivorax
asv4686	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsiaceae_uncl
asv4687	Bacteria	SAR324_clade	SAR324_clade_uncl	SAR324_clade_uncl	SAR324_clade_uncl	SAR324_clade_uncl
asv4688	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria_uncl	Candidatus_Peregrinibacteria_uncl
asv4689	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina
asv4690	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cribrihabitans
asv4691	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
asv4692	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae	Labrys
asv4693	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriia_uncl	Cyanobacteriia_uncl	Cyanobacteriia_uncl
asv4694	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans
asv4695	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	XY-R5
asv4696	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4697	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
asv4698	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius
asv4699	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4700	Bacteria	Verrucomicrobiota	Lentisphaeria	SS1-B-02-17	SS1-B-02-17_uncl	SS1-B-02-17_uncl
asv4701	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens
asv4702	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv4703	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv4704	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
asv4705	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
asv4706	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa
asv4707	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	Terasakiellaceae_uncl
asv4708	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	S25-593_uncl
asv4709	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS2b_marine_group
asv4710	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4711	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4712	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4713	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4714	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4715	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv4716	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Rapidithrix
asv4717	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl
asv4718	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv4719	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax
asv4720	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
asv4721	Bacteria	Myxococcota	Polyangia	Polyangia_uncl	Polyangia_uncl	Polyangia_uncl
asv4722	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales_uncl	Dadabacteriales_uncl
asv4723	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19_uncl	PB19_uncl
asv4724	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv4725	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
asv4726	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uncl
asv4727	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv4728	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	Fokiniaceae_uncl
asv4729	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19_uncl	PB19_uncl
asv4730	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uncl
asv4731	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovoracaceae_uncl
asv4732	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_IV	SAR11_Clade_IV_uncl
asv4733	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
asv4734	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv4735	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_clade_uncl	SAR11_clade_uncl
asv4736	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiales_uncl	Burkholderiales_uncl
asv4737	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Arctic97B-4	Arctic97B-4_uncl	Arctic97B-4_uncl
asv4738	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4739	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uncl
asv4740	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uncl
asv4741	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans
asv4742	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_uncl
asv4743	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
asv4744	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
asv4745	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsiaceae_uncl
asv4746	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv4747	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
asv4748	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
asv4749	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uncl	Defluviicoccales_uncl
asv4750	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	MWH-UniP1_aquatic_group	MWH-UniP1_aquatic_group_uncl
asv4751	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv4752	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae_uncl
asv4753	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv4754	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azomonas
asv4755	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
asv4756	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
asv4757	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4758	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
asv4759	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS2b_marine_group
asv4760	Bacteria	Margulisbacteria	Margulisbacteria_uncl	Margulisbacteria_uncl	Margulisbacteria_uncl	Margulisbacteria_uncl
asv4761	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonadaceae_uncl
asv4762	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas
asv4763	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiotrichaceae_uncl
asv4764	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae_uncl
asv4765	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter
asv4766	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriia_uncl	Cyanobacteriia_uncl	Cyanobacteriia_uncl
asv4767	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
asv4768	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis
asv4769	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv4770	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Puniceicoccaceae_uncl
asv4771	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Kordia
asv4772	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
asv4773	Bacteria	Myxococcota	Polyangia	Polyangia_uncl	Polyangia_uncl	Polyangia_uncl
asv4774	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales_uncl	Bradymonadales_uncl
asv4775	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tropicimonas
asv4776	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4777	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4778	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4779	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4780	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4781	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4782	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4783	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4784	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadales_uncl	Alteromonadales_uncl
asv4785	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv4786	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4787	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4788	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Aliikangiella
asv4789	Bacteria	SAR324_clade	SAR324_clade_uncl	SAR324_clade_uncl	SAR324_clade_uncl	SAR324_clade_uncl
asv4790	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Microcystaceae_uncl
asv4791	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales_uncl	Bradymonadales_uncl
asv4792	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	MWH-CFBk5	MWH-CFBk5_uncl
asv4793	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
asv4794	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans
asv4795	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales_uncl	Oligoflexales_uncl
asv4796	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Marinomonadaceae	Marinomonas
asv4797	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade_uncl	KI89A_clade_uncl
asv4798	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv4799	Bacteria	Planctomycetota	vadinHA49	vadinHA49_uncl	vadinHA49_uncl	vadinHA49_uncl
asv4800	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv4801	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae_uncl
asv4802	Bacteria	Planctomycetota	BD7-11	BD7-11_uncl	BD7-11_uncl	BD7-11_uncl
asv4803	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl
asv4804	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv4805	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria_uncl	Candidatus_Peregrinibacteria_uncl
asv4806	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uncl	Defluviicoccales_uncl
asv4807	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uncl
asv4808	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	Absconditabacteriales_(SR1)_uncl	Absconditabacteriales_(SR1)_uncl
asv4809	Bacteria	Myxococcota	Polyangia	Polyangia_uncl	Polyangia_uncl	Polyangia_uncl
asv4810	Bacteria	Margulisbacteria	Margulisbacteria_uncl	Margulisbacteria_uncl	Margulisbacteria_uncl	Margulisbacteria_uncl
asv4811	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl
asv4812	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
